"term","gene"
"GO:0000082","SAP185"
"GO:0002098","SAP185"
"GO:0006031","CHS6"
"GO:0006893","CHS6"
"GO:0015031","CHS6"
"GO:0046854","LSB6"
"GO:0006750","GSH1"
"GO:0042542","GSH1"
"GO:0046686","GSH1"
"GO:0006412","MEF2"
"GO:0032543","MEF2"
"GO:0032790","MEF2"
"GO:0051881","MEF2"
"GO:0006355","GSM1"
"GO:0006357","GSM1"
"GO:0030435","GSM1"
"GO:0006886","PAM16"
"GO:0015031","PAM16"
"GO:0030150","PAM16"
"GO:0006338","SET4"
"GO:1900407","SET4"
"GO:0006325","SET4"
"GO:0030435","IME2"
"GO:0040020","IME2"
"GO:0051321","IME2"
"GO:0008150","YJL107C"
"GO:0055085","YJL107C"
"GO:0008150","PRM10"
"GO:0055085","PRM10"
"GO:0000447","UTP10"
"GO:0000462","UTP10"
"GO:0000472","UTP10"
"GO:0000480","UTP10"
"GO:0006364","UTP10"
"GO:0030490","UTP10"
"GO:0042254","UTP10"
"GO:0045943","UTP10"
"GO:0000122","GZF3"
"GO:0006355","GZF3"
"GO:0006357","GZF3"
"GO:0051457","GZF3"
"GO:0090295","GZF3"
"GO:0006457","CCT7"
"GO:0000266","MDV1"
"GO:0016559","MDV1"
"GO:0090141","MDV1"
"GO:0006278","YJL113W"
"GO:0006310","YJL113W"
"GO:0006508","YJL113W"
"GO:0015074","YJL113W"
"GO:0032196","YJL113W"
"GO:0071897","YJL113W"
"GO:0075523","YJL113W"
"GO:0075523","YJL114W"
"GO:0001932","ASF1"
"GO:0006282","ASF1"
"GO:0006325","ASF1"
"GO:0006334","ASF1"
"GO:0006335","ASF1"
"GO:0006337","ASF1"
"GO:0006338","ASF1"
"GO:0006357","ASF1"
"GO:0010468","ASF1"
"GO:0030466","ASF1"
"GO:0031509","ASF1"
"GO:0032968","ASF1"
"GO:0033554","ASF1"
"GO:2000002","ASF1"
"GO:0042776","NCA3"
"GO:0006457","PHO86"
"GO:0006817","PHO86"
"GO:0006888","PHO86"
"GO:0010966","PHO86"
"GO:0008150","YJL118W"
"GO:0005975","RPE1"
"GO:0006098","RPE1"
"GO:0044281","RPE1"
"GO:0042254","ALB1"
"GO:0042273","ALB1"
"GO:0008150","MTC1"
"GO:0000288","LSM1"
"GO:0000290","LSM1"
"GO:0000956","LSM1"
"GO:0006397","LSM1"
"GO:0008033","GCD14"
"GO:0030488","GCD14"
"GO:0032259","GCD14"
"GO:0000122","SPT10"
"GO:0000183","SPT10"
"GO:0006281","SPT10"
"GO:0010507","SPT10"
"GO:0030466","SPT10"
"GO:0031509","SPT10"
"GO:0016239","PBS2"
"GO:0006468","PBS2"
"GO:0006606","PBS2"
"GO:0006972","PBS2"
"GO:0007015","PBS2"
"GO:0007231","PBS2"
"GO:0007232","PBS2"
"GO:0038066","PBS2"
"GO:0046677","PBS2"
"GO:0071470","PBS2"
"GO:0071474","PBS2"
"GO:0006811","TRK1"
"GO:0006812","TRK1"
"GO:0006813","TRK1"
"GO:0006874","TRK1"
"GO:0030007","TRK1"
"GO:0055085","TRK1"
"GO:0071805","TRK1"
"GO:0006207","URA2"
"GO:0006221","URA2"
"GO:0006520","URA2"
"GO:0006541","URA2"
"GO:0044205","URA2"
"GO:0045984","URA2"
"GO:0070124","AIM23"
"GO:0008150","YJL132W"
"GO:0006397","MRS3"
"GO:0048250","MRS3"
"GO:0006629","LCB3"
"GO:0006665","LCB3"
"GO:0019722","LCB3"
"GO:0030148","LCB3"
"GO:0000447","RPS21B"
"GO:0000461","RPS21B"
"GO:0006364","RPS21B"
"GO:0006412","RPS21B"
"GO:0005978","GLG2"
"GO:0006412","TIF2"
"GO:0006413","TIF2"
"GO:0006446","TIF2"
"GO:0010467","TIF2"
"GO:1901195","TIF2"
"GO:0000032","YUR1"
"GO:0006487","YUR1"
"GO:0009101","YUR1"
"GO:0000288","RPB4"
"GO:0001172","RPB4"
"GO:0006352","RPB4"
"GO:0006366","RPB4"
"GO:0006367","RPB4"
"GO:0006368","RPB4"
"GO:0006397","RPB4"
"GO:0045948","RPB4"
"GO:0010811","YAK1"
"GO:0045893","YAK1"
"GO:0141156","YAK1"
"GO:0006312","IRC9"
"GO:1990414","IRC9"
"GO:0006886","TIM17"
"GO:0015031","TIM17"
"GO:0030150","TIM17"
"GO:0045039","TIM17"
"GO:1901859","TIM17"
"GO:0033554","ROQ1"
"GO:0042631","ROQ1"
"GO:0120174","ROQ1"
"GO:0006869","SFH5"
"GO:0015914","SFH5"
"GO:0017157","SFH5"
"GO:0043001","SFH5"
"GO:0046488","SFH5"
"GO:0120009","SFH5"
"GO:2000114","SFH5"
"GO:0006457","IDS2"
"GO:0051321","IDS2"
"GO:0008150","SMT1"
"GO:0006360","RPA34"
"GO:0006361","RPA34"
"GO:0006362","RPA34"
"GO:0006363","RPA34"
"GO:0042254","RPA34"
"GO:0042790","RPA34"
"GO:0000409","DAS1"
"GO:0006511","DAS1"
"GO:0016567","DAS1"
"GO:0031146","DAS1"
"GO:0030163","SNA3"
"GO:0032509","SNA3"
"GO:0006021","INO1"
"GO:0006629","INO1"
"GO:0008654","INO1"
"GO:0015031","VPS35"
"GO:0032456","VPS35"
"GO:0042147","VPS35"
"GO:0045053","VPS35"
"GO:1900102","VPS35"
"GO:0006000","FBP26"
"GO:0006003","FBP26"
"GO:0006006","FBP26"
"GO:0046835","FBP26"
"GO:0006508","SSY5"
"GO:0016485","SSY5"
"GO:0016540","SSY5"
"GO:0043200","SSY5"
"GO:0000749","FAR1"
"GO:0000751","FAR1"
"GO:0010969","FAR1"
"GO:0043577","FAR1"
"GO:0051301","FAR1"
"GO:0051457","FAR1"
"GO:0031505","CIS3"
"GO:0071555","CIS3"
"GO:0031505","HSP150"
"GO:0071555","HSP150"
"GO:0008150","PIR5"
"GO:0031505","PIR5"
"GO:0008150","FMP33"
"GO:0008150","JJJ2"
"GO:0008150","YJL163C"
"GO:0055085","YJL163C"
"GO:0006303","TPK1"
"GO:0006606","TPK1"
"GO:0007265","TPK1"
"GO:0010607","TPK1"
"GO:0016241","TPK1"
"GO:0018105","TPK1"
"GO:0051301","TPK1"
"GO:0008104","HAL5"
"GO:0030003","HAL5"
"GO:0045807","HAL5"
"GO:0006122","QCR8"
"GO:0009060","QCR8"
"GO:0022904","QCR8"
"GO:0045333","QCR8"
"GO:1902600","QCR8"
"GO:0006629","ERG20"
"GO:0006696","ERG20"
"GO:0008299","ERG20"
"GO:0033384","ERG20"
"GO:0045337","ERG20"
"GO:0006283","SET2"
"GO:0006338","SET2"
"GO:0006353","SET2"
"GO:0006354","SET2"
"GO:0006355","SET2"
"GO:0009302","SET2"
"GO:0030174","SET2"
"GO:0030437","SET2"
"GO:0032259","SET2"
"GO:0045128","SET2"
"GO:0060195","SET2"
"GO:0000747","ASG7"
"GO:0008150","TOH1"
"GO:0071555","TOH1"
"GO:0006508","CPS1"
"GO:0000722","RFA3"
"GO:0000723","RFA3"
"GO:0000724","RFA3"
"GO:0006260","RFA3"
"GO:0006265","RFA3"
"GO:0006281","RFA3"
"GO:0006289","RFA3"
"GO:0006310","RFA3"
"GO:0006312","RFA3"
"GO:0007004","RFA3"
"GO:0007131","RFA3"
"GO:0010833","RFA3"
"GO:0016567","RFA3"
"GO:0030491","RFA3"
"GO:0045184","RFA3"
"GO:0006077","KRE9"
"GO:0006078","KRE9"
"GO:0031505","KRE9"
"GO:0042546","KRE9"
"GO:0071555","KRE9"
"GO:0006338","SWI3"
"GO:0006355","SWI3"
"GO:0006357","SWI3"
"GO:0031496","SWI3"
"GO:0045944","SWI3"
"GO:0000448","RPL17B"
"GO:0002181","RPL17B"
"GO:0006412","RPL17B"
"GO:0000045","ATG27"
"GO:0000425","ATG27"
"GO:0006914","ATG27"
"GO:0015031","ATG27"
"GO:0016050","ATG27"
"GO:0016236","ATG27"
"GO:0032258","ATG27"
"GO:0034497","ATG27"
"GO:0006457","PFD1"
"GO:0007010","PFD1"
"GO:0032968","PFD1"
"GO:0033615","ATP12"
"GO:0043461","ATP12"
"GO:0008150","RBH1"
"GO:0000032","MNN11"
"GO:0006487","MNN11"
"GO:0009101","MNN11"
"GO:0000032","GON7"
"GO:0000722","GON7"
"GO:0000723","GON7"
"GO:0002949","GON7"
"GO:0008033","GON7"
"GO:0045944","GON7"
"GO:1990145","GON7"
"GO:0000423","ATG36"
"GO:0000425","ATG36"
"GO:0006914","ATG36"
"GO:0009101","MNN5"
"GO:0000086","SWE1"
"GO:0000320","SWE1"
"GO:0008361","SWE1"
"GO:0010697","SWE1"
"GO:0040020","SWE1"
"GO:0044879","SWE1"
"GO:0051301","SWE1"
"GO:0051321","SWE1"
"GO:0090154","SWE1"
"GO:0002181","RPL39"
"GO:0006412","RPL39"
"GO:0002181","RPS22A"
"GO:0006412","RPS22A"
"GO:0000028","RPS14B"
"GO:0000462","RPS14B"
"GO:0002181","RPS14B"
"GO:0006364","RPS14B"
"GO:0006412","RPS14B"
"GO:0030490","RPS14B"
"GO:0042254","RPS14B"
"GO:0006888","SOP4"
"GO:0015031","SOP4"
"GO:0008150","YJL193W"
"GO:0000082","CDC6"
"GO:0006260","CDC6"
"GO:0006267","CDC6"
"GO:0006270","CDC6"
"GO:0030174","CDC6"
"GO:0045736","CDC6"
"GO:0051301","CDC6"
"GO:0140530","CDC6"
"GO:0006629","ELO1"
"GO:0006631","ELO1"
"GO:0006633","ELO1"
"GO:0008610","ELO1"
"GO:0019368","ELO1"
"GO:0006508","UBP12"
"GO:0006974","UBP12"
"GO:0010637","UBP12"
"GO:0016579","UBP12"
"GO:0006797","PHO90"
"GO:0006817","PHO90"
"GO:0055085","PHO90"
"GO:2000185","PHO90"
"GO:0008150","MBB1"
"GO:0006099","ACO2"
"GO:0008652","ACO2"
"GO:0009085","ACO2"
"GO:0019878","ACO2"
"GO:0007165","ECM25"
"GO:0051510","ECM25"
"GO:0071555","ECM25"
"GO:0080135","ECM25"
"GO:0000398","PRP21"
"GO:0006396","PRP21"
"GO:0006397","PRP21"
"GO:0008380","PRP21"
"GO:0045292","PRP21"
"GO:1903241","PRP21"
"GO:0006897","RCY1"
"GO:0015031","RCY1"
"GO:0032456","RCY1"
"GO:0034498","RCY1"
"GO:0006351","YJL206C"
"GO:0006355","YJL206C"
"GO:0008150","YJL206C"
"GO:0009306","NCE101"
"GO:0015031","NCE101"
"GO:0035653","LAA1"
"GO:0008104","LAA1"
"GO:0015031","LAA1"
"GO:0042147","LAA1"
"GO:0006308","NUC1"
"GO:0006309","NUC1"
"GO:0006310","NUC1"
"GO:0006401","NUC1"
"GO:0006915","NUC1"
"GO:0051607","NUC1"
"GO:0000958","CBP1"
"GO:0006397","CBP1"
"GO:0009060","CBP1"
"GO:0000209","PEX2"
"GO:0006513","PEX2"
"GO:0007031","PEX2"
"GO:0015031","PEX2"
"GO:0016558","PEX2"
"GO:0016562","PEX2"
"GO:0016567","PEX2"
"GO:0044721","PEX2"
"GO:0006857","OPT1"
"GO:0015031","OPT1"
"GO:0015833","OPT1"
"GO:0035672","OPT1"
"GO:0055085","OPT1"
"GO:0008150","YJL213W"
"GO:0008645","HXT8"
"GO:0015755","HXT8"
"GO:0015761","HXT8"
"GO:0055085","HXT8"
"GO:1902600","HXT8"
"GO:0000023","IMA5"
"GO:0005975","IMA5"
"GO:0046352","IMA5"
"GO:0008150","REE1"
"GO:0008150","YJL218W"
"GO:0008645","HXT9"
"GO:0015755","HXT9"
"GO:0015757","HXT9"
"GO:0015761","HXT9"
"GO:0055085","HXT9"
"GO:1902600","HXT9"
"GO:0000023","IMA4"
"GO:0005975","IMA4"
"GO:0046352","IMA4"
"GO:0006623","VTH2"
"GO:0006896","VTH2"
"GO:0015031","VTH2"
"GO:0008150","PAU1"
"GO:0000722","YJL225C"
"GO:0008150","YJL225C"
"GO:0003333","AVT1"
"GO:0006865","AVT1"
"GO:0006868","AVT1"
"GO:0007034","AVT1"
"GO:0015803","AVT1"
"GO:0015824","AVT1"
"GO:0015828","AVT1"
"GO:0090513","AVT1"
"GO:0000447","MPP10"
"GO:0000472","MPP10"
"GO:0000480","MPP10"
"GO:0006364","MPP10"
"GO:0030490","MPP10"
"GO:0042254","MPP10"
"GO:0008150","MRX12"
"GO:0000752","SAG1"
"GO:0007155","SAG1"
"GO:0006886","APL1"
"GO:0006897","APL1"
"GO:0015031","APL1"
"GO:0016192","APL1"
"GO:0006259","POL31"
"GO:0006260","POL31"
"GO:0006272","POL31"
"GO:0006273","POL31"
"GO:0006278","POL31"
"GO:0006281","POL31"
"GO:0006284","POL31"
"GO:0006289","POL31"
"GO:0006298","POL31"
"GO:0006301","POL31"
"GO:0042276","POL31"
"GO:0043137","POL31"
"GO:0071897","POL31"
"GO:0001731","SUI2"
"GO:0006412","SUI2"
"GO:0006413","SUI2"
"GO:0008150","MHO1"
"GO:0006006","TDH2"
"GO:0006094","TDH2"
"GO:0006096","TDH2"
"GO:0006915","TDH2"
"GO:0072593","TDH2"
"GO:0051604","SPC1"
"GO:0045047","SPC1"
"GO:0000096","MET3"
"GO:0000103","MET3"
"GO:0019379","MET3"
"GO:0070814","MET3"
"GO:0008150","CAL4"
"GO:0016558","PEX39"
"GO:0006506","GPI14"
"GO:0031505","GPI14"
"GO:0071555","GPI14"
"GO:0000184","TMA22"
"GO:0006413","TMA22"
"GO:0032790","TMA22"
"GO:0008150","YJR015W"
"GO:0008652","ILV3"
"GO:0009082","ILV3"
"GO:0009097","ILV3"
"GO:0009099","ILV3"
"GO:0000122","ESS1"
"GO:0006369","ESS1"
"GO:0045899","ESS1"
"GO:0045944","ESS1"
"GO:0060261","ESS1"
"GO:2000059","ESS1"
"GO:2000749","ESS1"
"GO:0006635","TES1"
"GO:0006637","TES1"
"GO:0019395","TES1"
"GO:0098734","TES1"
"GO:0006310","REC107"
"GO:0007131","REC107"
"GO:0042138","REC107"
"GO:0051321","REC107"
"GO:0000398","LSM8"
"GO:0006364","LSM8"
"GO:0006397","LSM8"
"GO:0008033","LSM8"
"GO:0008380","LSM8"
"GO:0008652","MDE1"
"GO:0019509","MDE1"
"GO:0006569","BNA1"
"GO:0009435","BNA1"
"GO:0019363","BNA1"
"GO:0019805","BNA1"
"GO:0034354","BNA1"
"GO:0043420","BNA1"
"GO:0075523","YJR026W"
"GO:0006278","YJR027W"
"GO:0006310","YJR027W"
"GO:0006508","YJR027W"
"GO:0015074","YJR027W"
"GO:0032196","YJR027W"
"GO:0071897","YJR027W"
"GO:0075523","YJR027W"
"GO:0075523","YJR028W"
"GO:0006278","YJR029W"
"GO:0006310","YJR029W"
"GO:0006508","YJR029W"
"GO:0015074","YJR029W"
"GO:0032196","YJR029W"
"GO:0071897","YJR029W"
"GO:0075523","YJR029W"
"GO:0019320","RBH2"
"GO:0006888","GEA1"
"GO:0006890","GEA1"
"GO:0006891","GEA1"
"GO:0016236","GEA1"
"GO:0030036","GEA1"
"GO:0032012","GEA1"
"GO:0006457","CPR7"
"GO:0042026","CPR7"
"GO:0007035","RAV1"
"GO:0015031","RAV1"
"GO:0043254","RAV1"
"GO:0045022","RAV1"
"GO:0070072","RAV1"
"GO:0017004","PET191"
"GO:0033617","PET191"
"GO:0006283","RAD26"
"GO:0006281","RAD26"
"GO:0006289","RAD26"
"GO:0006338","RAD26"
"GO:0006357","RAD26"
"GO:0006974","RAD26"
"GO:0061635","RAD26"
"GO:0000209","HUL4"
"GO:0000292","HUL4"
"GO:0016567","HUL4"
"GO:0008150","MLO127"
"GO:0006811","GEF1"
"GO:0006821","GEF1"
"GO:0006878","GEF1"
"GO:0006879","GEF1"
"GO:0034220","GEF1"
"GO:0034756","GEF1"
"GO:0055085","GEF1"
"GO:1902476","GEF1"
"GO:0006364","URB2"
"GO:0016072","URB2"
"GO:0042254","URB2"
"GO:0042273","URB2"
"GO:0000055","NUP85"
"GO:0006406","NUP85"
"GO:0006606","NUP85"
"GO:0006913","NUP85"
"GO:0015031","NUP85"
"GO:0045893","NUP85"
"GO:0051028","NUP85"
"GO:0051664","NUP85"
"GO:0000727","POL32"
"GO:0006259","POL32"
"GO:0006260","POL32"
"GO:0006272","POL32"
"GO:0006273","POL32"
"GO:0006277","POL32"
"GO:0006278","POL32"
"GO:0006284","POL32"
"GO:0006289","POL32"
"GO:0042276","POL32"
"GO:0043137","POL32"
"GO:0015031","VPS55"
"GO:0032511","VPS55"
"GO:0000018","SSC1"
"GO:0006457","SSC1"
"GO:0006886","SSC1"
"GO:0030150","SSC1"
"GO:0032042","SSC1"
"GO:0033615","SSC1"
"GO:0033617","SSC1"
"GO:0042026","SSC1"
"GO:0043335","SSC1"
"GO:0050821","SSC1"
"GO:0070130","SSC1"
"GO:0000727","TAH11"
"GO:0006267","TAH11"
"GO:0030174","TAH11"
"GO:0051301","TAH11"
"GO:0002182","ANB1"
"GO:0002184","ANB1"
"GO:0006412","ANB1"
"GO:0006414","ANB1"
"GO:0006452","ANB1"
"GO:0045901","ANB1"
"GO:0006122","CYC1"
"GO:0006123","CYC1"
"GO:0022904","CYC1"
"GO:0006741","UTR1"
"GO:0006879","UTR1"
"GO:0019674","UTR1"
"GO:0000350","ISY1"
"GO:0000389","ISY1"
"GO:0000398","ISY1"
"GO:0006397","ISY1"
"GO:0008380","ISY1"
"GO:0034975","OSM1"
"GO:0046443","OSM1"
"GO:0000715","RAD7"
"GO:0006281","RAD7"
"GO:0006511","RAD7"
"GO:0006974","RAD7"
"GO:0008104","RAD7"
"GO:0009411","RAD7"
"GO:0034644","RAD7"
"GO:0070911","RAD7"
"GO:0001100","BFA1"
"GO:0031578","BFA1"
"GO:0051301","BFA1"
"GO:0006811","KCH1"
"GO:0071805","KCH1"
"GO:0000463","HIT1"
"GO:0000492","HIT1"
"GO:0008150","YJR056C"
"GO:0006227","CDC8"
"GO:0006233","CDC8"
"GO:0006235","CDC8"
"GO:0009165","CDC8"
"GO:0006886","APS2"
"GO:0006897","APS2"
"GO:0015031","APS2"
"GO:0016192","APS2"
"GO:0000082","PTK2"
"GO:0000296","PTK2"
"GO:0006873","PTK2"
"GO:0008361","PTK2"
"GO:0015847","PTK2"
"GO:0015848","PTK2"
"GO:0000122","CBF1"
"GO:0006338","CBF1"
"GO:0006357","CBF1"
"GO:0007059","CBF1"
"GO:0042762","CBF1"
"GO:0045944","CBF1"
"GO:0061431","CBF1"
"GO:1900059","CBF1"
"GO:1900060","CBF1"
"GO:1900090","CBF1"
"GO:0006491","MNN14"
"GO:0030163","NTA1"
"GO:0031365","NTA1"
"GO:0000122","RPA12"
"GO:0006351","RPA12"
"GO:0006360","RPA12"
"GO:0006361","RPA12"
"GO:0006362","RPA12"
"GO:0006363","RPA12"
"GO:0042254","RPA12"
"GO:0042790","RPA12"
"GO:0006457","CCT5"
"GO:0034314","ARP3"
"GO:0044396","ARP3"
"GO:0045010","ARP3"
"GO:0001558","TOR1"
"GO:0006413","TOR1"
"GO:0006974","TOR1"
"GO:0006995","TOR1"
"GO:0007584","TOR1"
"GO:0010507","TOR1"
"GO:0018105","TOR1"
"GO:0031505","TOR1"
"GO:0031929","TOR1"
"GO:0031930","TOR1"
"GO:0034599","TOR1"
"GO:0034605","TOR1"
"GO:0034976","TOR1"
"GO:0042254","TOR1"
"GO:0042790","TOR1"
"GO:0051321","TOR1"
"GO:0051726","TOR1"
"GO:0090153","TOR1"
"GO:1905356","TOR1"
"GO:0051604","YAE1"
"GO:0000076","RFC2"
"GO:0000077","RFC2"
"GO:0006260","RFC2"
"GO:0006261","RFC2"
"GO:0006271","RFC2"
"GO:0006272","RFC2"
"GO:0006281","RFC2"
"GO:0006298","RFC2"
"GO:0007062","RFC2"
"GO:0007064","RFC2"
"GO:0009117","HAM1"
"GO:0009143","HAM1"
"GO:0009204","HAM1"
"GO:0009213","HAM1"
"GO:0009217","HAM1"
"GO:0000226","LIA1"
"GO:0008612","LIA1"
"GO:0006606","NPA3"
"GO:0006913","NPA3"
"GO:0007064","NPA3"
"GO:0006629","OPI3"
"GO:0006656","OPI3"
"GO:0008654","OPI3"
"GO:0032259","OPI3"
"GO:0006606","MOG1"
"GO:0015031","MOG1"
"GO:0051028","MOG1"
"GO:0000032","HOC1"
"GO:0006080","HOC1"
"GO:0009101","HOC1"
"GO:0000281","CDC11"
"GO:0000920","CDC11"
"GO:0000921","CDC11"
"GO:0001934","CDC11"
"GO:0032186","CDC11"
"GO:0051301","CDC11"
"GO:0097271","CDC11"
"GO:0035435","MIR1"
"GO:0055085","MIR1"
"GO:1990547","MIR1"
"GO:0006568","BNA2"
"GO:0009435","BNA2"
"GO:0006569","BNA2"
"GO:0034354","BNA2"
"GO:0008150","YJR079W"
"GO:0007007","AIM24"
"GO:0006281","EAF6"
"GO:0006325","EAF6"
"GO:0006338","EAF6"
"GO:0006351","EAF6"
"GO:0006974","EAF6"
"GO:0008150","ACF4"
"GO:0000398","YJR084W"
"GO:0000747","YJR084W"
"GO:0071444","YJR084W"
"GO:2000434","YJR084W"
"GO:0008150","TMH11"
"GO:0000750","STE18"
"GO:0007165","STE18"
"GO:0007186","STE18"
"GO:0010969","STE18"
"GO:0019236","STE18"
"GO:0006644","EMC2"
"GO:0015914","EMC2"
"GO:0034975","EMC2"
"GO:0045050","EMC2"
"GO:0000022","BIR1"
"GO:0006915","BIR1"
"GO:0007059","BIR1"
"GO:0007094","BIR1"
"GO:0031134","BIR1"
"GO:0051301","BIR1"
"GO:0051316","BIR1"
"GO:0090267","BIR1"
"GO:0000082","GRR1"
"GO:0000209","GRR1"
"GO:0000751","GRR1"
"GO:0006006","GRR1"
"GO:0006511","GRR1"
"GO:0010828","GRR1"
"GO:0016567","GRR1"
"GO:0031146","GRR1"
"GO:0034599","GRR1"
"GO:0071406","GRR1"
"GO:0000288","JSN1"
"GO:0031503","JSN1"
"GO:0051654","JSN1"
"GO:0007120","BUD4"
"GO:0031106","BUD4"
"GO:0051301","BUD4"
"GO:0097271","BUD4"
"GO:0006397","FIP1"
"GO:0030846","FIP1"
"GO:0006357","IME1"
"GO:0007124","IME1"
"GO:0030435","IME1"
"GO:0040020","IME1"
"GO:0042173","IME1"
"GO:0043934","IME1"
"GO:0045944","IME1"
"GO:0051321","IME1"
"GO:0002181","RPL43B"
"GO:0006412","RPL43B"
"GO:0015741","SFC1"
"GO:0015744","SFC1"
"GO:0055085","SFC1"
"GO:0071422","SFC1"
"GO:0019568","YJR096W"
"GO:0034599","YJR096W"
"GO:0042843","YJR096W"
"GO:0017183","JJJ3"
"GO:0006629","YJR098C"
"GO:0008150","YJR098C"
"GO:0006508","YUH1"
"GO:0006511","YUH1"
"GO:0010992","YUH1"
"GO:0051604","YUH1"
"GO:0017121","AIM25"
"GO:0034599","AIM25"
"GO:0034605","AIM25"
"GO:1903147","AIM25"
"GO:0006801","RSM26"
"GO:0019430","RSM26"
"GO:0032543","RSM26"
"GO:0000122","VPS25"
"GO:0006623","VPS25"
"GO:0015031","VPS25"
"GO:0043162","VPS25"
"GO:0071985","VPS25"
"GO:1904669","VPS25"
"GO:0006221","URA8"
"GO:0006241","URA8"
"GO:0044210","URA8"
"GO:0006801","SOD1"
"GO:0006825","SOD1"
"GO:0006878","SOD1"
"GO:0006882","SOD1"
"GO:0019430","SOD1"
"GO:0031505","SOD1"
"GO:0034599","SOD1"
"GO:0045944","SOD1"
"GO:0050821","SOD1"
"GO:1901856","SOD1"
"GO:1990748","SOD1"
"GO:0006144","ADO1"
"GO:0006166","ADO1"
"GO:0034654","ADO1"
"GO:0044209","ADO1"
"GO:0055086","ADO1"
"GO:0006874","ECM27"
"GO:0055085","ECM27"
"GO:0070316","ECM27"
"GO:0098655","ECM27"
"GO:0006629","LIH1"
"GO:0008150","LIH1"
"GO:0016042","LIH1"
"GO:0000226","ABM1"
"GO:0006221","CPA2"
"GO:0006526","CPA2"
"GO:0008652","CPA2"
"GO:0046856","YMR1"
"GO:0008150","PXP2"
"GO:0098869","PXP2"
"GO:0007059","NNF1"
"GO:0008608","NNF1"
"GO:0051301","NNF1"
"GO:0006412","RSM7"
"GO:0032543","RSM7"
"GO:0008150","YJR115W"
"GO:0008150","TDA4"
"GO:0006508","STE24"
"GO:0007323","STE24"
"GO:0016485","STE24"
"GO:0019236","STE24"
"GO:0031204","STE24"
"GO:0036503","STE24"
"GO:0071586","STE24"
"GO:0120236","STE24"
"GO:0008150","ILM1"
"GO:0000122","JHD2"
"GO:0000183","JHD2"
"GO:0000278","JHD2"
"GO:0006325","JHD2"
"GO:0043934","JHD2"
"GO:0045944","JHD2"
"GO:0060623","JHD2"
"GO:0071041","JHD2"
"GO:1902275","JHD2"
"GO:0007005","DMO1"
"GO:0015918","DMO1"
"GO:0045333","DMO1"
"GO:0006754","ATP2"
"GO:0006811","ATP2"
"GO:0015986","ATP2"
"GO:0046034","ATP2"
"GO:1902600","ATP2"
"GO:0051604","IBA57"
"GO:0000054","RPS5"
"GO:0002181","RPS5"
"GO:0006412","RPS5"
"GO:0006450","RPS5"
"GO:0030490","RPS5"
"GO:0008150","YJR124C"
"GO:0055085","YJR124C"
"GO:0006895","ENT3"
"GO:0015031","ENT3"
"GO:0030036","ENT3"
"GO:0032511","ENT3"
"GO:0034498","ENT3"
"GO:0071985","ENT3"
"GO:0006508","VPS70"
"GO:0006623","VPS70"
"GO:0015031","VPS70"
"GO:0006351","RSF2"
"GO:0006355","RSF2"
"GO:0006357","RSF2"
"GO:0008150","YJR128W"
"GO:0018023","EFM3"
"GO:0032259","EFM3"
"GO:0006790","STR2"
"GO:0008652","STR2"
"GO:0019346","STR2"
"GO:0050667","STR2"
"GO:0005975","MNS1"
"GO:0035977","MNS1"
"GO:0036503","MNS1"
"GO:0006606","NMD5"
"GO:0006886","NMD5"
"GO:0015031","NMD5"
"GO:0051170","NMD5"
"GO:0006164","XPT1"
"GO:0009168","XPT1"
"GO:0032265","XPT1"
"GO:0046100","XPT1"
"GO:0106380","XPT1"
"GO:0008150","SGM1"
"GO:0007059","MCM22"
"GO:0008608","MCM22"
"GO:0034087","MCM22"
"GO:0051301","MCM22"
"GO:0051321","MCM22"
"GO:0006325","TTI2"
"GO:0006974","TTI2"
"GO:0031669","TTI2"
"GO:0034605","TTI2"
"GO:0050821","TTI2"
"GO:0071472","TTI2"
"GO:2000003","TTI2"
"GO:0000097","MET5"
"GO:0000103","MET5"
"GO:0070814","MET5"
"GO:0034599","IML1"
"GO:0006995","IML1"
"GO:0010508","IML1"
"GO:0015031","IML1"
"GO:0032007","IML1"
"GO:0035556","IML1"
"GO:0051058","IML1"
"GO:1903432","IML1"
"GO:1904262","IML1"
"GO:2000785","IML1"
"GO:0006520","HOM6"
"GO:0008652","HOM6"
"GO:0009067","HOM6"
"GO:0009088","HOM6"
"GO:0009090","HOM6"
"GO:0071265","HOM6"
"GO:0000082","HIR3"
"GO:0000122","HIR3"
"GO:0006325","HIR3"
"GO:0006334","HIR3"
"GO:0006368","HIR3"
"GO:1902275","HIR3"
"GO:0031397","IPA1"
"GO:0031442","IPA1"
"GO:0043161","IPA1"
"GO:0008150","YJR142W"
"GO:0006493","PMT4"
"GO:0035269","PMT4"
"GO:1900101","PMT4"
"GO:0000725","MGM101"
"GO:0006281","MGM101"
"GO:0006974","MGM101"
"GO:0036297","MGM101"
"GO:0002181","RPS4A"
"GO:0006412","RPS4A"
"GO:0008150","YJR146W"
"GO:0006355","HMS2"
"GO:0007124","HMS2"
"GO:0008652","BAT2"
"GO:0009081","BAT2"
"GO:0009082","BAT2"
"GO:0009083","BAT2"
"GO:0009097","BAT2"
"GO:0009098","BAT2"
"GO:0009099","BAT2"
"GO:0019509","BAT2"
"GO:0008150","YJR149W"
"GO:0015918","DAN1"
"GO:0008150","DAN4"
"GO:0015719","DAL5"
"GO:0035442","DAL5"
"GO:0042938","DAL5"
