"AE1","AE2","AE3","RT1","RT2","RT3","Geneid"
636.736116817402,940.98110492894,737.205574742203,1515.2186885414,1843.34915548096,1043.60814949966,"gene:YBL071W-A"
1.58195308526063,5.04277119468885,1.32352885950126,3.96135604847425,14.2030204605027,6.408120216226,"gene:YBL071C"
4.74585925578188,7.05987967256439,5.29411543800505,4.95169506059281,3.04350438439345,3.66178298070057,"gene:YBL070C"
427.918309562999,403.421695575108,541.323303536016,1031.93325062754,1088.56006815139,1171.77055382418,"gene:YBL069W"
1222.05875836383,952.075201557255,1062.79367417951,3222.5631454338,3280.89772637613,3033.78719951042,"gene:YBL068W"
10406.878371387,9793.06166008575,11272.4952963722,6025.22254972933,5326.13267268853,6808.17000686754,"gene:YBL067C"
3363.23225926409,3923.27598946793,6637.49723039883,3709.80993939613,3478.72551136171,3980.35810002152,"gene:YBL066C"
9.49171851156376,38.3250610796353,34.4117503470328,27.7294923393197,19.2755277678252,27.4633723552543,"gene:YBL065W"
15147.2007913705,27529.4965060454,22142.6378194561,8719.93500170394,12656.9202332309,10541.3577556918,"gene:YBL064C"
3252.49554329585,3007.50874051243,2964.70464528283,869.517652640097,791.311139942296,937.416443059346,"gene:YBL063W"
37.966874046255,38.3250610796353,26.4705771900252,6.93237308482993,17.2465248448962,9.15445745175143,"gene:YBL062W"
2890.22828677116,1480.55762276065,1747.05809454167,3848.45740109273,3501.04454351393,3921.76957233031,"gene:YBL061C"
772.784082149816,672.705677371493,825.882008328788,822.971719070525,713.194527409531,748.834619553267,"gene:YBL060W"
959.45454621057,1097.30701196429,522.793899502999,755.628666246463,870.442253936526,822.985724912453,"gene:YBL059C-A"
510.179869996552,610.175314557351,366.61749408185,500.121201119874,644.208428029946,489.763473668701,"gene:YBL059W"
4878.74331494377,4824.92347907829,4596.61572904788,3577.10451177225,3854.09105210357,3735.01864031458,"gene:YBL058W"
1095.50251154298,1260.69279867221,991.323115766445,1319.13156414192,1462.91110743178,1149.79985593998,"gene:YBL057C"
9639.63112503563,8662.47235823651,10522.054433035,9563.70384002895,8510.65276022554,9117.83962194442,"gene:YBL056W"
1262.39856203798,883.493513309487,1123.67600171657,2185.67819974567,2137.55457930566,2042.35945748574,"gene:YBL055C"
2262.1929119227,994.434479592641,1236.17595477418,3743.48146580816,3574.08864873937,4030.70761600615,"gene:YBL054W"
15.028554309976,22.1881932566309,10.5882308760101,19.8067802423712,27.391539459541,16.4780234131526,"gene:YBL053W"
1926.81885784744,1311.1205106191,1166.02892522061,923.986298306618,834.934702785269,1098.53489421017,"gene:YBL052C"
5278.97744551471,4161.29478985724,4537.05693037033,3661.28332780232,3240.31766791756,3919.02323509479,"gene:YBL051C"
4242.00719812637,4336.78322743241,3566.9102763559,2974.97839240416,2821.32856433272,2827.81190684602,"gene:YBL050W"
2793.72914857027,5311.0466222463,6912.79123317509,2245.09854047278,2545.38416681439,1874.83288611869,"gene:YBL049W"
999.003373342086,1803.29497922073,2042.20503021045,761.570700319174,899.862796318995,684.753417391007,"gene:YBL048W"
22485.8811538945,20300.1797213394,32803.6627827388,14948.1770489176,13562.8700383187,15832.6341628041,"gene:YBL047C"
435.037098446672,266.258319079571,321.617512858807,376.328824605054,238.407843444153,296.604421436746,"gene:YBL046W"
17418.0944452621,18920.4775224726,18641.9039860753,16610.9562502646,19200.4546596768,18257.649941773,"gene:YBL045C"
3.16390617052125,2.01710847787554,10.5882308760101,1.98067802423712,5.07250730732241,1.83089149035029,"gene:YBL044W"
3201.87304456751,3235.44199851237,2620.5871418125,3802.90180653528,5194.24748269815,4127.74486499472,"gene:YBL043W"
4312.40411042047,4114.9012948661,5815.58580864855,14759.0222976029,12612.2821689264,13779.2893563762,"gene:YBL042C"
3881.32189468695,4479.99792936158,3206.91042657156,2979.93008746475,3382.34787252258,3316.65993476954,"gene:YBL041W"
891.430563544363,1469.46352613233,841.764354642803,1618.21394580173,1630.30384857342,1435.41892843462,"gene:YBL040C"
452.438582384539,1407.94171755713,690.882064659659,400.096960895899,554.932299421072,442.160294919594,"gene:YBL039W-B"
5312.19846030518,1391.80484973412,2309.5578598297,12524.8174862635,13676.4942020027,13412.195612561,"gene:YBL039C"
2721.75028319091,2459.86378876922,1229.55831047667,1797.46530699519,2241.03372837504,2196.15434267517,"gene:YBL038W"
3186.84449025753,2884.46512336202,4092.3512335779,2940.31652698001,2752.34246495314,3212.29911981958,"gene:YBL037W"
1308.27520151054,975.271949052824,667.058545188636,1372.60987079633,1279.28634290671,1223.03551555399,"gene:YBL036C"
1748.84913575562,1960.62944049503,2097.7932423095,948.744773609582,986.095420543476,1124.16737507508,"gene:YBL035C"
